mission	roll	frame	Photo Date	Photo Time GMT	Center Point Lat	Center Point Lon	Nadir Lat	Nadir Lon	Spacecraft Altitude (nautical miles)	Lens mm	geon	feat	Clouds Percentage	Look Angle	Look Direction	Sun Azimuth	Sun Elevation Angle	camera	film	Camera (uncataloged)	caption	Features from Image Detectives (not NASA)	RecordType
ISS026	E	   8018	20101206	083154			51.8	-45.5	187	400	CANADA	PAN-AURORA BOREALIS, STARS	0	HO		101	-21	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS026	E	   8017	20101206	083152			51.8	-45.7	187	400	CANADA	PAN-AURORA BOREALIS, STARS	0	HO		100	-21	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS026	E	   8016	20101206	083143			51.8	-46.6	187	400	CANADA	PAN-AURORA BOREALIS, STARS, BLURRED	0	HO		100	-21	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS026	E	   8015	20101206	083142			51.8	-46.7	187	400	CANADA	PAN-AURORA BOREALIS, STARS, BLURRED	0	HO		100	-21	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS026	E	   8014	20101206	083129			51.7	-48.1	187	400	CANADA	PAN-AURORA BOREALIS, STARS	0	HO		99	-22	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS026	E	   8013	20101206	083127			51.7	-48.3	187	400	CANADA	PAN-AURORA BOREALIS, STARS	0	HO		98	-22	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS026	E	   8012	20101206	083108			51.6	-50.2	187	400	CANADA	PAN-AURORA BOREALIS, STARS	0	HO		97	-24	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS026	E	   8011	20101206	083108			51.6	-50.2	187	400	CANADA	PAN-AURORA BOREALIS, STARS	0	HO		97	-24	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS026	E	   8010	20101206	083106			51.6	-50.4	187	400	CANADA	PAN-AURORA BOREALIS, STARS	0	HO		97	-24	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS026	E	   8009	20101206	083054			51.5	-51.6	187	400	CANADA	PAN-AURORA BOREALIS, STARS	0	HO		96	-25	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS026	E	   8008	20101206	083051			51.5	-51.9	187	400	CANADA	PAN-AURORA BOREALIS, STARS	0	HO		96	-25	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS026	E	   8007	20101206	083050			51.5	-52.0	187	400	CANADA	PAN-AURORA BOREALIS, STARS	0	HO		96	-25	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS026	E	   8006	20101206	083039			51.4	-53.1	187	400	CANADA	PAN-AURORA BOREALIS, STARS	0	HO		95	-25	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS026	E	   8005	20101206	083027			51.3	-54.3	187	400	CANADA	PAN-AURORA BOREALIS, STARS	0	HO		94	-26	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS026	E	   8004	20101206	083024			51.3	-54.6	187	400	CANADA	PAN-AURORA BOREALIS, STARS	0	HO		94	-26	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS026	E	   8003	20101206	083019			51.2	-55.1	187	400	CANADA	PAN-AURORA BOREALIS, STARS	0	HO		93	-27	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS026	E	   8002	20101206	083018			51.2	-55.2	187	400	CANADA	PAN-AURORA BOREALIS, STARS	0	HO		93	-27	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS026	E	   8001	20101206	083015			51.2	-55.5	187	400	CANADA	PAN-AURORA BOREALIS, STARS	0	HO		93	-27	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS026	E	   8000	20101206	083014			51.1	-55.6	187	400	CANADA	PAN-AURORA BOREALIS, STARS	0	HO		93	-27	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS026	E	   7999	20101206	083002			51.0	-56.7	187	400	CANADA	PAN-AURORA BOREALIS, STARS	0	HO		92	-28	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS026	E	   7998	20101206	082958			51.0	-57.1	187	400	CANADA	PAN-AURORA BOREALIS, STARS	0	HO		92	-28	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS026	E	   7997	20101206	082954			50.9	-57.5	187	400	CANADA	PAN-AURORA BOREALIS, STARS	0	HO		92	-28	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS026	E	   7996	20101206	082940			50.7	-58.9	187	400	CANADA	PAN-AURORA BOREALIS, STARS	0	HO		91	-29	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS026	E	   7995	20101206	082939			50.7	-59.0	187	400	CANADA	PAN-AURORA BOREALIS, STARS	0	HO		90	-29	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS026	E	   7994	20101206	082937			50.7	-59.2	187	400	CANADA	PAN-AURORA BOREALIS, STARS	0	HO		90	-29	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS026	E	   7993	20101206	082928			50.5	-60.0	187	400	CANADA	PAN-AURORA BOREALIS, STARS	0	HO		90	-30	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS026	E	   7992	20101206	082926			50.5	-60.2	187	400	CANADA	PAN-AURORA BOREALIS, STARS	0	HO		90	-30	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS026	E	   7991	20101206	082907			50.2	-62.0	187	400	CANADA	PAN-AURORA BOREALIS, STARS	0	HO		88	-31	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS026	E	   7990	20101206	082905			50.2	-62.2	187	400	CANADA	PAN-AURORA BOREALIS, STARS	0	HO		88	-31	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS026	E	   7989	20101206	082850			49.9	-63.6	187	400	CANADA	PAN-AURORA BOREALIS, STARS	0	HO		87	-32	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS026	E	   7988	20101206	082849			49.9	-63.7	187	400	CANADA	PAN-AURORA BOREALIS, STARS	0	HO		87	-32	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS026	E	   7987	20101206	082844			49.8	-64.2	187	400	CANADA	PAN-AURORA BOREALIS, STARS	0	HO		87	-33	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS026	E	   7986	20101206	082842			49.8	-64.4	187	400	CANADA	PAN-AURORA BOREALIS, STARS	0	HO		87	-33	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS026	E	   7985	20101206	082840			49.7	-64.5	187	400	CANADA	PAN-AURORA BOREALIS, STARS	0	HO		87	-33	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS026	E	   7984	20101206	082830			49.5	-65.5	187	400	CANADA	PAN-AURORA BOREALIS, STARS	0	HO		86	-34	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS026	E	   7983	20101206	082828			49.5	-65.7	187	400	CANADA	PAN-AURORA BOREALIS, STARS	0	HO		86	-34	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS027	E	  12281	20110413	082205			47.8	-73.1	184	70	CANADA-Q	PAN-ISS, ATMOSPHERIC LIMB, FIRST QUARTER MOON, AURORA BOREALIS	10	HO		55	-17	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS027	E	  12280	20110413	082114			49.0	-77.5	184	70	CANADA-Q	PAN-ISS, ATMOSPHERIC LIMB, MOON, AURORA BOREALIS, VERY SOFT	10	HO		50	-19	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS027	E	  12279	20110413	082055			49.4	-79.2	184	70	CANADA-O	PAN-ISS, ATMOSPHERIC LIMB, MOON, AURORA BOREALIS, SOFT	0	HO		49	-19	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS027	E	  12278	20110413	082033			49.8	-81.3	184	70	CANADA-O	PAN-ATMOSPHERIC LIMB, AURORA BOREALIS, STAR FIELD, SOFT	25	HO		47	-20	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS027	E	  12277	20110413	082022			50.0	-82.3	184	70	CANADA-O	PAN-ATMOSPHERIC LIMB, AURORA BOREALIS, GIBBOUS MOON, STAR FIELD, SOFT	25	HO		46	-20	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS027	E	  12276	20110413	082001			50.4	-84.3	184	70	CANADA-O	PAN-ATMOSPHERIC LIMB, AURORA BOREALIS, GIBBOUS MOON, STAR FIELD, SOFT	25	HO		44	-21	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS027	E	  12275	20110413	081949			50.6	-85.4	184	70	CANADA-O	PAN-ATMOSPHERIC LIMB, AURORA BOREALIS, GIBBOUS MOON, STAR FIELD, SOFT	25	HO		42	-22	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS027	E	  12274	20110413	081940			50.7	-86.3	184	70	CANADA-O	PAN-ATMOSPHERIC LIMB, AURORA BOREALIS, STAR FIELD, CITIES AT NIGHT, SOFT	50	HO		41	-22	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS027	E	  12273	20110413	081923			50.9	-88.0	184	70	CANADA-O	PAN-ATMOSPHERIC LIMB, AURORA BOREALIS, STAR FIELD, CITIES AT NIGHT	50	HO		40	-22	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS027	E	  12272	20110413	081916			51.0	-88.6	184	70	CANADA-O	PAN-ATMOSPHERIC LIMB, AURORA BOREALIS, STAR FIELD, CITIES AT NIGHT	50	HO		39	-23	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS027	E	  12271	20110413	081909			51.1	-89.3	184	70	CANADA-O	PAN-ATMOSPHERIC LIMB, ISS PANEL, AIRGLOW, AURORA BOREALIS	0	HO		38	-23	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS027	E	  12270	20110413	081856			51.2	-90.6	184	70	CANADA-O	PAN-AURORA BOREALIS, STAR FIELD, CITIES AT NIGHT, SOFT	50	HO		37	-23	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS027	E	  12269	20110413	081854			51.3	-90.8	184	70	CANADA-O	PAN-AURORA BOREALIS, STAR FIELD, CITIES AT NIGHT, SOFT	50	HO		37	-23	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS027	E	  12268	20110413	081845			51.3	-91.7	184	70	CANADA-O	PAN-AURORA BOREALIS, STAR FIELD, CITIES AT NIGHT, SOFT	50	HO		36	-24	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS027	E	  12267	20110413	081836			51.4	-92.6	184	70	CANADA-O	PAN-AURORA BOREALIS, STAR FIELD, CITIES AT NIGHT, SOFT	50	HO		35	-24	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS027	E	  12264	20110413	081758			51.7	-96.4	184	70	CANADA-M	PAN-AURORA BOREALIS, STAR FIELD, CITIES AT NIGHT, SOFT	10	HO		31	-25	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS027	E	  12263	20110413	081744			51.7	-97.8	184	70	CANADA-M	PAN-AURORA BOREALIS, STAR FIELD, CITIES AT NIGHT, SOFT	0	HO		29	-25	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS027	E	  12262	20110413	081742			51.7	-98.0	184	70	CANADA-M	PAN-AURORA BOREALIS, STAR FIELD, CITIES AT NIGHT, SOFT	0	HO		29	-25	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS027	E	  12261	20110413	081729			51.8	-99.4	184	70	CANADA-M	PAN-AURORA BOREALIS, STAR FIELD, CITIES AT NIGHT, ISS, SOFT	0	HO		27	-26	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS027	E	  12260	20110413	081718			51.8	-100.5	184	70	CANADA-M	PAN-AURORA BOREALIS, STAR FIELD, ISS, SOFT	10	HO		26	-26	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS027	E	  12259	20110413	081649			51.8	-103.4	184	70	CANADA-S	PAN-AURORA BOREALIS, STAR FIELD, ISS, SOFT	10	HO		23	-27	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS027	E	  12257	20110413	081616			51.7	-106.8	184	70	CANADA-S	PAN-AURORA BOREALIS, STAR FIELD, ATMOSPHERIC LIMB, ISS	25	HO		19	-28	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS027	E	  12253	20110413	081459			51.1	-114.5	184	70	CANADA-A	PAN-ATMOSPHERIC LIMB, AURORA BOREALIS, AIRGLOW, STAR FIELD, ISS, SOFT	0	HO		10	-30	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS027	E	  12252	20110413	081449			50.9	-115.4	184	70	CANADA-A	PAN-ATMOSPHERIC LIMB, AURORA BOREALIS, AIRGLOW, STAR FIELD, ISS, SOFT	10	HO		9	-30	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS027	E	  12251	20110413	081443			50.9	-116.0	184	70	CANADA-A	PAN-ATMOSPHERIC LIMB, AURORA BOREALIS, AIRGLOW, STAR FIELD, ISS, SOFT	0	HO		9	-30	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS027	E	  12250	20110413	081407			50.3	-119.5	184	70	CANADA-BC	PAN-ATMOSPHERIC LIMB, AURORA BOREALIS, AIRGLOW, STAR FIELD, ISS, SOFT	0	HO		4	-31	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS027	E	  12249	20110413	081403			50.3	-119.9	184	70	CANADA-BC	PAN-ATMOSPHERIC LIMB, AURORA BOREALIS, AIRGLOW, STAR FIELD, ISS, SOFT	10	HO		4	-31	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS027	E	  12248	20110413	081358			50.2	-120.3	184	70	CANADA-BC	PAN-ATMOSPHERIC LIMB, AURORA BOREALIS, AIRGLOW, STAR FIELD, ISS, SOFT	0	HO		3	-31	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS027	E	  12247	20110413	081351			50.0	-121.0	184	70	CANADA-BC	PAN-ATMOSPHERIC LIMB, AURORA BOREALIS, AIRGLOW, STAR FIELD, ISS, SOFT	0	HO		3	-31	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS027	E	  12246	20110413	081349			50.0	-121.2	184	70	CANADA-BC	PAN-ATMOSPHERIC LIMB, AURORA BOREALIS, AIRGLOW, STAR FIELD, SOFT	0	HO		2	-31	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS027	E	  12245	20110413	081343			49.9	-121.7	184	70	CANADA-BC	PAN-ATMOSPHERIC LIMB, AURORA BOREALIS, AIRGLOW, STAR FIELD, SOFT	0	HO		2	-31	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS027	E	  12244	20110413	081332			49.7	-122.8	184	70	CANADA-BC	PAN-ATMOSPHERIC LIMB, AURORA BOREALIS, AIRGLOW, STAR FIELD, SOFT	0	HO		1	-32	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS027	E	  12243	20110413	081320			49.5	-123.9	184	70	CANADA-BC	PAN-ATMOSPHERIC LIMB, AURORA BOREALIS, AIRGLOW, STAR FIELD, SOFT	0	HO		359	-32	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS027	E	  11751	20110413	081408			50.3	-119.4	184	80	NORTH AMERICA	AURORA BOREALIS, GREEN, AIRGLOW	0	HO		5	-31	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS027	E	  11750	20110413	081403			50.3	-119.9	184	80	NORTH AMERICA	AURORA BOREALIS, GREEN, AIRGLOW	0	HO		4	-31	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS027	E	  11749	20110413	081402			50.2	-120.0	184	80	NORTH AMERICA	AURORA BOREALIS, GREEN, AIRGLOW	0	HO		4	-31	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS027	E	  11748	20110413	081342			49.9	-121.8	184	80	NORTH AMERICA	AURORA BOREALIS, GREEN, AIRGLOW	0	HO		2	-31	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS027	E	  11747	20110413	081341			49.9	-121.9	184	80	NORTH AMERICA	AURORA BOREALIS, GREEN, AIRGLOW	0	HO		2	-31	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS027	E	  11746	20110413	081339			49.8	-122.1	184	80	NORTH AMERICA	AURORA BOREALIS, GREEN, AIRGLOW	0	HO		1	-31	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS027	E	  11745	20110413	081338			49.8	-122.2	184	80	NORTH AMERICA	AURORA BOREALIS, GREEN, AIRGLOW	0	HO		1	-31	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS027	E	  11744	20110413	081337			49.8	-122.3	184	80	NORTH AMERICA	AURORA BOREALIS, GREEN, AIRGLOW	0	HO		1	-31	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
ISS027	E	  11743	20110413	081335			49.8	-122.5	184	80	NORTH AMERICA	AURORA BOREALIS, GREEN, AIRGLOW	0	HO		1	-31	Nikon D3S Electronic Still Camera	4256E: 4256 x 2832 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 12.87 million, Nikon FX format				CatalogedWithoutCenterPoint
